Date,FRHC
2025-09-08,161.2100067138672
2025-09-09,166.83999633789062
2025-09-10,165.6699981689453
2025-09-11,161.88999938964844
2025-09-12,164.69000244140625
2025-09-15,164.91000366210938
2025-09-16,165.97000122070312
2025-09-17,168.8300018310547
2025-09-18,166.42999267578125
2025-09-19,169.88999938964844
